"","snp1","snp2","post_freq_1","post_freq_2","pre_freq_1","pre_freq_2","mean_dist_ben","pre_cor","post_cor","mean_pre_freq","pre_num_common"
"209",3968,5650,0.71,0.52,0.55,0,841,-1.5,0.532864110348626,0.275,1
"210",3968,5771,0.71,0.69,0.55,0.55,901.5,0.191919191919192,0.334029214582574,0.55,2
"211",3968,5814,0.71,0.51,0.55,0,923,-1.5,0.519759581081853,0.275,1
"212",3968,6305,0.71,0.47,0.55,0.62,1168.5,-0.0041411861732985,-0.502048215347081,0.585,2
"213",3968,7131,0.71,0.36,0.55,0.01,1581.5,0.0909090909090909,0.433413648675906,0.28,1
"214",3968,7340,0.71,0.31,0.55,0.1,1686,0.167506302543202,0.380726594081993,0.325,1
"215",3968,7983,0.71,0.41,0.55,0.14,2007.5,-0.156409424859368,0.219110278887442,0.345,1
"216",3968,8466,0.71,0.23,0.55,0,2249,-1.5,0.29692420680876,0.275,1
"217",3968,8501,0.71,0.23,0.55,0.01,2266.5,0.0909090909090909,0.29692420680876,0.28,1
"218",3968,8583,0.71,0.36,0.55,0.1,2307.5,0.0335012605086404,0.295676260325512,0.325,1
"219",3968,8777,0.71,0.23,0.55,0,2404.5,-1.5,0.29692420680876,0.275,1
"220",3968,8804,0.71,0.23,0.55,0,2418,-1.5,0.29692420680876,0.275,1
"221",3968,8916,0.71,0.23,0.55,0,2474,-1.5,0.29692420680876,0.275,1
"222",3968,8917,0.71,0.35,0.55,0.05,2474.5,0.115285743977679,0.330359779824122,0.3,1
"223",3968,9127,0.71,0.28,0.55,0.45,2579.5,0.0505050505050505,-0.0431925888161388,0.5,2
"224",3968,9290,0.71,0.39,0.55,0.17,2661,-0.179264254150239,-0.211908046735055,0.36,1
"225",3968,9408,0.71,0.41,0.55,0.14,2720,0.0753082415989552,0.1743024508941,0.345,1
"226",4534,4972,0.25,0.75,0.34,0.1,247,-0.0281466887280499,-0.52,0.22,1
"227",4534,5036,0.25,0.77,0.34,0.24,251,-0.0573368917398931,-0.397857995241947,0.29,2
"228",4534,5596,0.25,0.27,0.34,0.05,531,0.125917218386151,0.325114297767029,0.195,1
"229",4534,5650,0.25,0.52,0.34,0,558,-1.5,-0.554700196225229,0.17,1
"230",4534,5771,0.25,0.69,0.34,0.55,618.5,-0.072135640692352,-0.461886963201769,0.445,2
"231",4534,5814,0.25,0.51,0.34,0,640,-1.5,-0.589015089373951,0.17,1
"232",4534,6305,0.25,0.47,0.34,0.62,885.5,0.0835030155271976,0.428010312390225,0.48,2
"233",4534,7131,0.25,0.36,0.34,0.01,1298.5,-0.072135640692352,-0.384900179459751,0.175,1
"234",4534,7340,0.25,0.31,0.34,0.1,1403,0.253320198552449,-0.337052648822912,0.22,1
"235",4534,7983,0.25,0.41,0.34,0.14,1724.5,-0.167913035315051,-0.199558559263112,0.24,1
"236",4534,8466,0.25,0.23,0.34,0,1966,-1.5,-0.260665583089551,0.17,1
"237",4534,8501,0.25,0.23,0.34,0.01,1983.5,-0.072135640692352,-0.260665583089551,0.175,1
"238",4534,8583,0.25,0.36,0.34,0.1,2024.5,-0.0281466887280499,-0.240562612162344,0.22,1
"239",4534,8777,0.25,0.23,0.34,0,2121.5,-1.5,-0.260665583089551,0.17,1
"240",4534,8804,0.25,0.23,0.34,0,2135,-1.5,-0.260665583089551,0.17,1
"241",4534,8916,0.25,0.23,0.34,0,2191,-1.5,-0.260665583089551,0.17,1
"242",4534,8917,0.25,0.35,0.34,0.05,2191.5,0.0290578196275733,-0.326822867641153,0.195,1
"243",4534,9127,0.25,0.28,0.34,0.45,2296.5,-0.0127298189457092,0.102868899974728,0.395,2
"244",4534,9290,0.25,0.39,0.34,0.17,2378,0.124760768507388,0.0591850686857029,0.255,1
"245",4534,9408,0.25,0.41,0.34,0.14,2437,0.0754391897792258,-0.152603604142379,0.24,1
"246",4972,5036,0.75,0.77,0.1,0.24,32,0.593171014001739,0.89175067899057,0.17,1
"247",4972,5596,0.75,0.27,0.1,0.05,312,-0.0764719112901873,-0.0650228595534059,0.075,0
"248",4972,5650,0.75,0.52,0.1,0,339,-1.5,0.554700196225229,0.05,0
"249",4972,5771,0.75,0.69,0.1,0.55,399.5,0.301511344577764,0.262152060195598,0.325,1
"250",4972,5814,0.75,0.51,0.1,0,421,-1.5,0.589015089373951,0.05,0
"251",4972,6305,0.75,0.47,0.1,0.62,666.5,0.0549390428953553,-0.381738927266957,0.36,1
"252",4972,7131,0.75,0.36,0.1,0.01,1079.5,0.301511344577764,0.433012701892219,0.055,0
"253",4972,7340,0.75,0.31,0.1,0.1,1184,0.222222222222222,0.386986374574455,0.1,0
"254",4972,7983,0.75,0.41,0.1,0.14,1505.5,0.249769181005168,0.293468469504576,0.12,0
"255",4972,8466,0.75,0.23,0.1,0,1747,-1.5,0.315542547950509,0.05,0
"256",4972,8501,0.75,0.23,0.1,0.01,1764.5,0.301511344577764,0.315542547950509,0.055,0
"257",4972,8583,0.75,0.36,0.1,0.1,1805.5,-4.51750905202293e-21,0.240562612162344,0.1,0
"258",4972,8777,0.75,0.23,0.1,0,1902.5,-1.5,0.315542547950509,0.05,0
"259",4972,8804,0.75,0.23,0.1,0,1916,-1.5,0.315542547950509,0.05,0
"260",4972,8916,0.75,0.23,0.1,0,1972,-1.5,0.315542547950509,0.05,0
"261",4972,8917,0.75,0.35,0.1,0.05,1972.5,-0.0764719112901873,0.326822867641153,0.075,0
"262",4972,9127,0.75,0.28,0.1,0.45,2077.5,0.0335012605086404,0.051434449987364,0.275,1
"263",4972,9290,0.75,0.39,0.1,0.17,2159,0.0266217434032501,-0.153881178582828,0.135,0
"264",4972,9408,0.75,0.41,0.1,0.14,2218,-0.038426027846949,0.152603604142379,0.12,0
"265",5036,5596,0.77,0.27,0.24,0.05,316,-0.128920512778062,0.0112400101134445,0.145,1
"266",5036,5650,0.77,0.52,0.24,0,343,-1.5,0.521289506899592,0.12,1
"267",5036,5771,0.77,0.69,0.24,0.55,403.5,0.320043413677446,0.198836583431789,0.395,2
"268",5036,5814,0.77,0.51,0.24,0,425,-1.5,0.557577966247061,0.12,1
"269",5036,6305,0.77,0.47,0.24,0.62,670.5,0.102267067054365,-0.342320372469049,0.43,2
"270",5036,7131,0.77,0.36,0.24,0.01,1083.5,0.17884778999622,0.409901793750016,0.125,1
"271",5036,7340,0.77,0.31,0.24,0.1,1188,0.0468292905790847,0.366331999966061,0.17,1
"272",5036,7983,0.77,0.41,0.24,0.14,1509.5,0.313106670548991,0.262344893298581,0.19,1
"273",5036,8466,0.77,0.23,0.24,0,1751,-1.5,0.298701298701299,0.12,1
"274",5036,8501,0.77,0.23,0.24,0.01,1768.5,0.17884778999622,0.298701298701299,0.125,1
"275",5036,8583,0.77,0.36,0.24,0.1,1809.5,-0.0312195270527231,0.211881603532617,0.17,1
"276",5036,8777,0.77,0.23,0.24,0,1906.5,-1.5,0.298701298701299,0.12,1
"277",5036,8804,0.77,0.23,0.24,0,1920,-1.5,0.298701298701299,0.12,1
"278",5036,8916,0.77,0.23,0.24,0,1976,-1.5,0.298701298701299,0.12,1
"279",5036,8917,0.77,0.35,0.24,0.05,1976.5,-0.128920512778062,0.301408429141589,0.145,1
"280",5036,9127,0.77,0.28,0.24,0.45,2081.5,-0.0847173742087357,-0.0296369482982925,0.345,2
"281",5036,9290,0.77,0.39,0.24,0.17,2163,0.057347158447421,-0.147616915675694,0.205,1
"282",5036,9408,0.77,0.41,0.24,0.14,2222,-0.0917726448160835,0.16571693996577,0.19,1
"283",5596,5650,0.27,0.52,0.05,0,623,-1.5,-0.632996786332166,0.025,0
"284",5596,5771,0.27,0.69,0.05,0.55,683.5,-0.253628636750894,-0.858625155177935,0.3,1
"285",5596,5814,0.27,0.51,0.05,0,705,-1.5,-0.620451015985428,0.025,0
"286",5596,6305,0.27,0.47,0.05,0.62,950.5,0.179605302026775,0.600686511020682,0.335,1
"287",5596,7131,0.27,0.36,0.05,0.01,1363.5,-0.0230571487955358,-0.362270316753058,0.03,0
"288",5596,7340,0.27,0.31,0.05,0.1,1468,-0.0764719112901873,-0.310234953969566,0.075,0
"289",5596,7983,0.27,0.41,0.05,0.14,1789.5,-0.0925631214715037,-0.18639452985387,0.095,0
"290",5596,8466,0.27,0.23,0.05,0,2031,-1.5,-0.225335440845721,0.025,0
"291",5596,8501,0.27,0.23,0.05,0.01,2048.5,-0.0230571487955358,-0.225335440845721,0.03,0
"292",5596,8583,0.27,0.36,0.05,0.1,2089.5,0.229415733870562,-0.31534410991976,0.075,0
"293",5596,8777,0.27,0.23,0.05,0,2186.5,-1.5,-0.225335440845721,0.025,0
"294",5596,8804,0.27,0.23,0.05,0,2200,-1.5,-0.225335440845721,0.025,0
"295",5596,8916,0.27,0.23,0.05,0,2256,-1.5,-0.225335440845721,0.025,0
"296",5596,8917,0.27,0.35,0.05,0.05,2256.5,-0.0526315789473684,-0.257372706548939,0.05,0
"297",5596,9127,0.27,0.28,0.05,0.45,2361.5,-0.0230571487955358,0.222738040181154,0.25,1
"298",5596,9290,0.27,0.39,0.05,0.17,2443,0.140471276394719,0.160246643502813,0.11,0
"299",5596,9408,0.27,0.41,0.05,0.14,2502,0.039669909202073,-0.323786075200703,0.095,0
"300",5650,5771,0.52,0.69,0,0.55,710.5,-1.5,0.697649608217055,0.275,1
"301",5650,5814,0.52,0.51,0,0,732,-1.5,0.980180356966055,0,0
"302",5650,6305,0.52,0.47,0,0.62,977.5,-1.5,-0.699418839604093,0.31,1
"303",5650,7131,0.52,0.36,0,0.01,1390.5,-1.5,0.637176612016076,0.005,0
"304",5650,7340,0.52,0.31,0,0.1,1495,-1.5,0.557427230386828,0.05,0
"305",5650,7983,0.52,0.41,0,0.14,1816.5,-1.5,0.434641337045683,0.07,0
"306",5650,8466,0.52,0.23,0,0,2058,-1.5,0.429968717369736,0,0
"307",5650,8501,0.52,0.23,0,0.01,2075.5,-1.5,0.429968717369736,0.005,0
"308",5650,8583,0.52,0.36,0,0.1,2116.5,-1.5,0.386976371695627,0.05,0
"309",5650,8777,0.52,0.23,0,0,2213.5,-1.5,0.429968717369736,0,0
"310",5650,8804,0.52,0.23,0,0,2227,-1.5,0.429968717369736,0,0
"311",5650,8916,0.52,0.23,0,0,2283,-1.5,0.429968717369736,0,0
"312",5650,8917,0.52,0.35,0,0.05,2283.5,-1.5,0.495186750920137,0.025,0
"313",5650,9127,0.52,0.28,0,0.45,2388.5,-1.5,-0.24786045191257,0.225,1
"314",5650,9290,0.52,0.39,0,0.17,2470,-1.5,-0.216677796809516,0.085,0
"315",5650,9408,0.52,0.41,0,0.14,2529,-1.5,0.35324782823563,0.07,0
"316",5771,5814,0.69,0.51,0.55,0,792.5,-1.5,0.683822442019422,0.275,1
"317",5771,6305,0.69,0.47,0.55,0.62,1038,-0.0455530479062835,-0.581813449784299,0.585,2
"318",5771,7131,0.69,0.36,0.55,0.01,1451,0.0909090909090909,0.457664343818168,0.28,1
"319",5771,7340,0.69,0.31,0.55,0.1,1555.5,0.301511344577764,0.402524544179523,0.325,1
"320",5771,7983,0.69,0.41,0.55,0.14,1877,0.0753082415989552,0.251022575869915,0.345,1
"321",5771,8466,0.69,0.23,0.55,0,2118.5,-1.5,0.314953037838984,0.275,1
"322",5771,8501,0.69,0.23,0.55,0.01,2136,0.0909090909090909,0.314953037838984,0.28,1
"323",5771,8583,0.69,0.36,0.55,0.1,2177,-0.167506302543202,0.367572937554749,0.325,1
"324",5771,8777,0.69,0.23,0.55,0,2274,-1.5,0.314953037838984,0.275,1
"325",5771,8804,0.69,0.23,0.55,0,2287.5,-1.5,0.314953037838984,0.275,1
"326",5771,8916,0.69,0.23,0.55,0,2343.5,-1.5,0.314953037838984,0.275,1
"327",5771,8917,0.69,0.35,0.55,0.05,2344,-0.161400041568751,0.310523504384898,0.3,1
"328",5771,9127,0.69,0.28,0.55,0.45,2449,0.131313131313131,-0.159877529060691,0.5,2
"329",5771,9290,0.69,0.39,0.55,0.17,2530.5,-0.125752536493451,-0.261990092116172,0.36,1
"330",5771,9408,0.69,0.41,0.55,0.14,2589.5,-0.0984800082447875,0.382908342526612,0.345,1
"331",5814,6305,0.51,0.47,0,0.62,1059.5,-1.5,-0.720241406570247,0.31,1
"332",5814,7131,0.51,0.36,0,0.01,1472.5,-1.5,0.651797039113038,0.005,0
"333",5814,7340,0.51,0.31,0,0.1,1577,-1.5,0.570500822911839,0.05,0
"334",5814,7983,0.51,0.41,0,0.14,1898.5,-1.5,0.451056020433376,0.07,0
"335",5814,8466,0.51,0.23,0,0,2140,-1.5,0.440643456701642,0,0
"336",5814,8501,0.51,0.23,0,0.01,2157.5,-1.5,0.440643456701642,0.005,0
"337",5814,8583,0.51,0.36,0,0.1,2198.5,-1.5,0.401747024108036,0.05,0
"338",5814,8777,0.51,0.23,0,0,2295.5,-1.5,0.440643456701642,0,0
"339",5814,8804,0.51,0.23,0,0,2309,-1.5,0.440643456701642,0,0
"340",5814,8916,0.51,0.23,0,0,2365,-1.5,0.440643456701642,0,0
"341",5814,8917,0.51,0.35,0,0.05,2365.5,-1.5,0.50956835451116,0.025,0
"342",5814,9127,0.51,0.28,0,0.45,2470.5,-1.5,-0.235236944977609,0.225,1
"343",5814,9290,0.51,0.39,0,0.17,2552,-1.5,-0.241565520343188,0.085,0
"344",5814,9408,0.51,0.41,0,0.14,2611,-1.5,0.369711381942235,0.07,0
"345",6305,7131,0.47,0.36,0.62,0.01,1718,0.0786825372926715,-0.622788697059211,0.315,1
"346",6305,7340,0.47,0.31,0.62,0.1,1822.5,0.0549390428953553,-0.414590820136689,0.36,1
"347",6305,7983,0.47,0.41,0.62,0.14,2144,-0.0997489643305829,-0.255424612316604,0.38,1
"348",6305,8466,0.47,0.23,0.62,0,2385.5,-1.5,-0.419449580174176,0.31,1
"349",6305,8501,0.47,0.23,0.62,0.01,2403,0.0786825372926715,-0.419449580174176,0.315,1
"350",6305,8583,0.47,0.36,0.62,0.1,2444,0.123612846514549,-0.414079348178778,0.36,1
"351",6305,8777,0.47,0.23,0.62,0,2541,-1.5,-0.419449580174176,0.31,1
"352",6305,8804,0.47,0.23,0.62,0,2554.5,-1.5,-0.419449580174176,0.31,1
"353",6305,8916,0.47,0.23,0.62,0,2610.5,-1.5,-0.419449580174176,0.31,1
"354",6305,8917,0.47,0.35,0.62,0.05,2611,-0.293040229622633,-0.396966852862506,0.335,1
"355",6305,9127,0.47,0.28,0.62,0.45,2716,-0.0372706755596865,0.215979849390165,0.535,2
"356",6305,9290,0.47,0.39,0.62,0.17,2797.5,0.189768860085744,0.150758559624011,0.395,1
"357",6305,9408,0.47,0.41,0.62,0.14,2856.5,-0.218497731390801,-0.29616219003855,0.38,1
"358",7131,7340,0.36,0.31,0.01,0.1,2235.5,0.301511344577764,0.758569640737987,0.055,0
"359",7131,7983,0.36,0.41,0.01,0.14,2557,0.249096491442698,0.433751295659864,0.075,0
"360",7131,8466,0.36,0.23,0.01,0,2798.5,-1.5,0.728714300000028,0.005,0
"361",7131,8501,0.36,0.23,0.01,0.01,2816,1,0.728714300000028,0.01,0
"362",7131,8583,0.36,0.36,0.01,0.1,2857,0.301511344577764,0.609375,0.055,0
"363",7131,8777,0.36,0.23,0.01,0,2954,-1.5,0.728714300000028,0.005,0
"364",7131,8804,0.36,0.23,0.01,0,2967.5,-1.5,0.728714300000028,0.005,0
"365",7131,8916,0.36,0.23,0.01,0,3023.5,-1.5,0.728714300000028,0.005,0
"366",7131,8917,0.36,0.35,0.01,0.05,3024,-0.0230571487955358,0.672649436896564,0.03,0
"367",7131,9127,0.36,0.28,0.01,0.45,3129,0.111111111111111,-0.282109088685337,0.23,1
"368",7131,9290,0.36,0.39,0.01,0.17,3210.5,-0.0454849600082695,-0.343413679143856,0.09,0
"369",7131,9408,0.36,0.41,0.01,0.14,3269.5,-0.0405505916302066,0.518468345593431,0.075,0
"370",7340,7983,0.31,0.41,0.1,0.14,2661.5,0.345834250622541,0.672177790726969,0.12,0
"371",7340,8466,0.31,0.23,0.1,0,2903,-1.5,0.815384128956717,0.05,0
"372",7340,8501,0.31,0.23,0.1,0.01,2920.5,0.301511344577764,0.815384128956717,0.055,0
"373",7340,8583,0.31,0.36,0.1,0.1,2961.5,1.26490253456642e-19,0.623432531342859,0.1,0
"374",7340,8777,0.31,0.23,0.1,0,3058.5,-1.5,0.815384128956717,0.05,0
"375",7340,8804,0.31,0.23,0.1,0,3072,-1.5,0.815384128956717,0.05,0
"376",7340,8916,0.31,0.23,0.1,0,3128,-1.5,0.815384128956717,0.05,0
"377",7340,8917,0.31,0.35,0.1,0.05,3128.5,-0.0764719112901873,0.686778261522804,0.075,0
"378",7340,9127,0.31,0.28,0.1,0.45,3233.5,-0.0335012605086404,-0.321681293411271,0.275,1
"379",7340,9290,0.31,0.39,0.1,0.17,3315,-0.150856545951751,-0.4029593802599,0.135,0
"380",7340,9408,0.31,0.41,0.1,0.14,3374,0.153704111387796,0.540292024070272,0.12,0
"381",7983,8466,0.41,0.23,0.14,0,3224.5,-1.5,0.607306686696715,0.07,0
"382",7983,8501,0.41,0.23,0.14,0.01,3242,0.249096491442698,0.607306686696715,0.075,0
"383",7983,8583,0.41,0.36,0.14,0.1,3283,-0.038426027846949,0.39139277069308,0.12,0
"384",7983,8777,0.41,0.23,0.14,0,3380,-1.5,0.607306686696715,0.07,0
"385",7983,8804,0.41,0.23,0.14,0,3393.5,-1.5,0.607306686696715,0.07,0
"386",7983,8916,0.41,0.23,0.14,0,3449.5,-1.5,0.607306686696715,0.07,0
"387",7983,8917,0.41,0.35,0.14,0.05,3450,-0.0925631214715037,0.624495035163634,0.095,0
"388",7983,9127,0.41,0.28,0.14,0.45,3555,-0.0753082415989552,-0.248151760381366,0.295,1
"389",7983,9290,0.41,0.39,0.14,0.17,3636.5,0.124290594181736,-0.374752498097282,0.155,0
"390",7983,9408,0.41,0.41,0.14,0.14,3695.5,0.00332225913621263,0.379909053327821,0.14,0
"391",8466,8501,0.23,0.23,0,0.01,3483.5,-1.5,1,0.005,0
"392",8466,8583,0.23,0.36,0,0.1,3524.5,-1.5,0.728714300000028,0.05,0
"393",8466,8777,0.23,0.23,0,0,3621.5,-1.5,1,0,0
"394",8466,8804,0.23,0.23,0,0,3635,-1.5,1,0,0
"395",8466,8916,0.23,0.23,0,0,3691,-1.5,1,0,0
"396",8466,8917,0.23,0.35,0,0.05,3691.5,-1.5,0.744802647217645,0.025,0
"397",8466,9127,0.23,0.28,0,0.45,3796.5,-1.5,-0.287901783469127,0.225,1
"398",8466,9290,0.23,0.39,0,0.17,3878,-1.5,-0.388286078526494,0.085,0
"399",8466,9408,0.23,0.41,0,0.14,3937,-1.5,0.510678733363904,0.07,0
"400",8501,8583,0.23,0.36,0.01,0.1,3542,0.301511344577764,0.728714300000028,0.055,0
"401",8501,8777,0.23,0.23,0.01,0,3639,-1.5,1,0.005,0
"402",8501,8804,0.23,0.23,0.01,0,3652.5,-1.5,1,0.005,0
"403",8501,8916,0.23,0.23,0.01,0,3708.5,-1.5,1,0.005,0
"404",8501,8917,0.23,0.35,0.01,0.05,3709,-0.0230571487955358,0.744802647217645,0.03,0
"405",8501,9127,0.23,0.28,0.01,0.45,3814,0.111111111111111,-0.287901783469127,0.23,1
"406",8501,9290,0.23,0.39,0.01,0.17,3895.5,-0.0454849600082695,-0.388286078526494,0.09,0
"407",8501,9408,0.23,0.41,0.01,0.14,3954.5,-0.0405505916302066,0.510678733363904,0.075,0
"408",8583,8777,0.36,0.23,0.1,0,3680,-1.5,0.728714300000028,0.05,0
"409",8583,8804,0.36,0.23,0.1,0,3693.5,-1.5,0.728714300000028,0.05,0
"410",8583,8916,0.36,0.23,0.1,0,3749.5,-1.5,0.728714300000028,0.05,0
"411",8583,8917,0.36,0.35,0.1,0.05,3750,-0.0764719112901873,0.454256762579498,0.075,0
"412",8583,9127,0.36,0.28,0.1,0.45,3855,-0.0335012605086404,-0.142910525189282,0.275,1
"413",8583,9290,0.36,0.39,0.1,0.17,3936.5,0.0266217434032501,-0.343413679143856,0.135,0
"414",8583,9408,0.36,0.41,0.1,0.14,3995.5,0.153704111387796,0.560826870560215,0.12,0
"415",8777,8804,0.23,0.23,0,0,3790.5,-1.5,1,0,0
"416",8777,8916,0.23,0.23,0,0,3846.5,-1.5,1,0,0
"417",8777,8917,0.23,0.35,0,0.05,3847,-1.5,0.744802647217645,0.025,0
"418",8777,9127,0.23,0.28,0,0.45,3952,-1.5,-0.287901783469127,0.225,1
"419",8777,9290,0.23,0.39,0,0.17,4033.5,-1.5,-0.388286078526494,0.085,0
"420",8777,9408,0.23,0.41,0,0.14,4092.5,-1.5,0.510678733363904,0.07,0
"421",8804,8916,0.23,0.23,0,0,3860,-1.5,1,0,0
"422",8804,8917,0.23,0.35,0,0.05,3860.5,-1.5,0.744802647217645,0.025,0
"423",8804,9127,0.23,0.28,0,0.45,3965.5,-1.5,-0.287901783469127,0.225,1
"424",8804,9290,0.23,0.39,0,0.17,4047,-1.5,-0.388286078526494,0.085,0
"425",8804,9408,0.23,0.41,0,0.14,4106,-1.5,0.510678733363904,0.07,0
"426",8916,8917,0.23,0.35,0,0.05,3916.5,-1.5,0.744802647217645,0.025,0
"427",8916,9127,0.23,0.28,0,0.45,4021.5,-1.5,-0.287901783469127,0.225,1
"428",8916,9290,0.23,0.39,0,0.17,4103,-1.5,-0.388286078526494,0.085,0
"429",8916,9408,0.23,0.41,0,0.14,4162,-1.5,0.510678733363904,0.07,0
"430",8917,9127,0.35,0.28,0.05,0.45,4022,-0.207514339159822,-0.410909997432386,0.25,1
"431",8917,9290,0.35,0.39,0.05,0.17,4103.5,-0.103826595596097,-0.371816095489579,0.11,0
"432",8917,9408,0.35,0.41,0.05,0.14,4162.5,0.56860203189638,0.581867387712191,0.095,0
"433",9127,9290,0.28,0.39,0.45,0.17,4208.5,-0.409364640074426,0.00365298174637619,0.31,1
"434",9127,9408,0.28,0.41,0.45,0.14,4267.5,-0.249096491442698,-0.384001264239778,0.295,1
"435",9290,9408,0.39,0.41,0.17,0.14,4349,-0.18259976182255,-0.666550883712518,0.155,0
"1",244,585,0.21,0.52,0.3,0,4585.5,-1.5,-0.487490535761618,0.15,1
"2",244,712,0.21,0.27,0.3,0,4522,-1.5,-0.25825597338634,0.15,1
"3",244,1102,0.21,0.51,0.3,0,4327,-1.5,-0.42777148751279,0.15,1
"4",244,2169,0.21,0.33,0.3,0,3793.5,-1.5,-0.205198880027784,0.15,1
"5",244,2197,0.21,0.41,0.3,0,3779.5,-1.5,-0.180204683772516,0.15,1
"6",244,2612,0.21,0.47,0.3,0.02,3572,-0.0935219529582825,-0.387136995788156,0.16,1
"7",244,3239,0.21,0.56,0.3,0,3258.5,-1.5,-0.284891137113172,0.15,1
"8",244,3726,0.21,0.53,0.3,0.03,3015,-0.115129433468,-0.301543809934104,0.165,1
"9",244,3797,0.21,0.48,0.3,0.03,2979.5,-0.115129433468,-0.397068904128414,0.165,1
"10",244,4855,0.21,0.54,0.3,0,2450.5,-1.5,-0.263052399853873,0.15,1
"11",244,5195,0.21,0.53,0.3,0,2475.5,-1.5,-0.252352323811085,0.15,1
"12",244,5860,0.21,0.56,0.3,0,2808,-1.5,-0.235430870253247,0.15,1
"13",244,5940,0.21,0.53,0.3,0.01,2848,0.153522062157279,-0.153969351565048,0.155,1
"14",244,6073,0.21,0.55,0.3,0.22,2914.5,0.231784498455038,-0.175193326296345,0.26,2
"15",244,6344,0.21,0.3,0.3,0.02,3050,0.218217890235992,-0.0160726842989432,0.16,1
"16",244,7238,0.21,0.45,0.3,0,3497,-1.5,-0.170258303020391,0.15,1
"17",244,7404,0.21,0.43,0.3,0.07,3580,-0.00855263342984642,-0.150261520742757,0.185,1
"18",244,7985,0.21,0.71,0.3,0.08,3870.5,0.128697890417557,-0.103343222766085,0.19,1
"19",244,9301,0.21,0.65,0.3,0.15,4528.5,0.030556616567607,0.17243718065328,0.225,1
"20",244,9663,0.21,0.2,0.3,0,4709.5,-1.5,-0.135032869438565,0.15,1
"21",585,712,0.52,0.27,0,0,4351.5,-1.5,0.584304725845076,0,0
"22",585,1102,0.52,0.51,0,0,4156.5,-1.5,0.860060215180999,0,0
"23",585,2169,0.52,0.33,0,0,3623,-1.5,0.248597172827584,0,0
"24",585,2197,0.52,0.41,0,0,3609,-1.5,0.190460810615524,0,0
"25",585,2612,0.52,0.47,0,0.02,3401.5,-1.5,0.503709898246985,0.01,0
"26",585,3239,0.52,0.56,0,0,3088,-1.5,0.317748548425701,0,0
"27",585,3726,0.52,0.53,0,0.03,2844.5,-1.5,0.33848021824877,0.015,0
"28",585,3797,0.52,0.48,0,0.03,2809,-1.5,0.40224358974359,0.015,0
"29",585,4855,0.52,0.54,0,0,2280,-1.5,0.358233971745754,0,0
"30",585,5195,0.52,0.53,0,0,2305,-1.5,0.33848021824877,0,0
"31",585,5860,0.52,0.56,0,0,2637.5,-1.5,0.358071968276678,0,0
"32",585,5940,0.52,0.53,0,0.01,2677.5,-1.5,0.298375926987067,0.005,0
"33",585,6073,0.52,0.55,0,0.22,2744,-1.5,0.297729472244248,0.11,1
"34",585,6344,0.52,0.3,0,0.02,2879.5,-1.5,-0.244599795235114,0.01,0
"35",585,7238,0.52,0.45,0,0,3326.5,-1.5,0.14484136487558,0,0
"36",585,7404,0.52,0.43,0,0.07,3409.5,-1.5,0.147165983628643,0.035,0
"37",585,7985,0.52,0.71,0,0.08,3700,-1.5,0.135862703631934,0.04,0
"38",585,9301,0.52,0.65,0,0.15,4358,-1.5,0.0083929957783074,0.075,0
"39",585,9663,0.52,0.2,0,0,4539,-1.5,0.180144173030723,0,0
"40",712,1102,0.27,0.51,0,0,4093,-1.5,0.596119603593842,0,0
"41",712,2169,0.27,0.33,0,0,3559.5,-1.5,-0.331009428128968,0,0
"42",712,2197,0.27,0.41,0,0,3545.5,-1.5,0.59215756044485,0,0
"43",712,2612,0.27,0.47,0,0.02,3338,-1.5,0.420164644447975,0.01,0
"44",712,3239,0.27,0.56,0,0,3024.5,-1.5,0.312194159707712,0,0
"45",712,3726,0.27,0.53,0,0.03,2781,-1.5,0.347053288486029,0.015,0
"46",712,3797,0.27,0.48,0,0.03,2745.5,-1.5,0.362485339181667,0.015,0
"47",712,4855,0.27,0.54,0,0,2216.5,-1.5,0.335339565579656,0,0
"48",712,5195,0.27,0.53,0,0,2241.5,-1.5,0.347053288486029,0,0
"49",712,5860,0.27,0.56,0,0,2574,-1.5,0.312194159707712,0,0
"50",712,5940,0.27,0.53,0,0.01,2614,-1.5,0.301922821842852,0.005,0
"51",712,6073,0.27,0.55,0,0.22,2680.5,-1.5,0.323724171473373,0.11,1
"52",712,6344,0.27,0.3,0,0.02,2816,-1.5,-0.20152591292618,0.01,0
"53",712,7238,0.27,0.45,0,0,3263,-1.5,0.129036907510365,0,0
"54",712,7404,0.27,0.43,0,0.07,3346,-1.5,0.154235636636788,0.035,0
"55",712,7985,0.27,0.71,0,0.08,3636.5,-1.5,0.140480146049871,0.04,0
"56",712,9301,0.27,0.65,0,0.15,4294.5,-1.5,0.0684753072469655,0.075,0
"57",712,9663,0.27,0.2,0,0,4475.5,-1.5,0.202721213519846,0,0
"58",1102,2169,0.51,0.33,0,0,3364.5,-1.5,0.13485956759999,0,0
"59",1102,2197,0.51,0.41,0,0,3350.5,-1.5,0.207022104959954,0,0
"60",1102,2612,0.51,0.47,0,0.02,3143,-1.5,0.562325371963304,0.01,0
"61",1102,3239,0.51,0.56,0,0,2829.5,-1.5,0.380424531536299,0,0
"62",1102,3726,0.51,0.53,0,0.03,2586,-1.5,0.439679923766033,0.015,0
"63",1102,3797,0.51,0.48,0,0.03,2550.5,-1.5,0.5013013917163,0.015,0
